Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
59,0,10.104,,-14.3998,-4.22307,-32.0453,13.4778,,-15.2102,-7.06839,31.8627,-3.71011,5.02122,4.62048,-3.8158,-10.4539,-9.71776,168.249,81.6533,-166.996,-261.721,918.24,16.2125
60,0,10.0748,,-14.3777,-4.28364,-32.0318,13.4345,,-15.2033,-7.01624,31.7086,-3.72196,5.02596,4.63037,-3.79766,-10.5249,-9.71811,168.287,81.6029,-167.035,-261.901,918.228,16.3118
61,0,10.0542,,-14.3507,-4.31788,-32.0388,13.4053,,-15.1883,-6.99002,31.7207,-3.73477,5.01862,4.58838,-3.81209,-10.5883,-9.76086,168.294,81.5656,-167.015,-262.199,918.218,16.1481
62,0,10.0378,,-14.3351,-4.33734,-32.0472,13.3611,,-15.1768,-6.9609,31.7214,-3.76247,5.00203,4.57656,-3.81786,-10.6485,-9.77447,168.253,81.5232,-166.969,-262.406,918.226,16.1146
63,0,10.0271,,-14.3188,-4.35341,-32.0532,13.3142,,-15.159,-6.93388,31.8136,-3.78903,4.99635,4.58974,-3.81643,-10.7068,-9.76051,168.188,81.4943,-166.924,-262.564,918.269,16.0593
64,0,10.0098,,-14.2945,-4.38295,-32.0576,13.27,,-15.1254,-6.95398,31.9678,-3.8092,4.98488,4.59147,-3.81788,-10.7854,-9.75261,168.169,81.447,-166.913,-262.676,918.297,15.9837
65,0,9.99729,,-14.2806,-4.4109,-32.0559,13.233,,-15.0825,-6.98306,32.222,-3.83078,4.95517,4.61162,-3.81666,-10.8652,-9.72854,168.231,81.4011,-166.996,-262.919,918.348,15.9743
66,0,9.97331,,-14.2532,-4.41439,-32.0604,13.2031,,-15.0399,-6.96836,32.1551,-3.89055,4.92737,4.61518,-3.87303,-10.9034,-9.72513,167.928,81.3733,-166.715,-263.238,918.46,15.8131
67,0,9.96647,,-14.2483,-4.43769,-32.0611,13.1929,,-15.0131,-6.96125,32.1634,-3.91683,4.89899,4.63173,-3.87395,-10.9693,-9.70862,167.958,81.313,-166.754,-263.278,918.544,15.978
68,0,9.97086,,-14.2332,-4.45835,-32.0721,13.1747,,-15.0078,-6.92597,32.0224,-3.94066,4.88866,4.63502,-3.87568,-11.0249,-9.70971,167.995,81.2845,-166.798,-263.467,918.603,15.9816
69,0,9.97705,,-14.2196,-4.46208,-32.0927,13.1607,,-14.9893,-6.883,31.9929,-3.95884,4.88273,4.63289,-3.88166,-11.0754,-9.71538,168.006,81.2654,-166.815,-263.644,918.627,15.9098
70,0,9.96751,,-14.2155,-4.47606,-32.1013,13.1485,,-14.9752,-6.84383,31.9258,-3.9682,4.87227,4.64207,-3.88668,-11.1258,-9.71505,168.035,81.2452,-166.856,-263.852,918.587,15.859
71,0,9.9704,,-14.2094,-4.46346,-32.1288,13.1227,,-14.9634,-6.77607,31.9478,-3.99396,4.85541,4.6094,-3.9099,-11.1595,-9.75151,167.939,81.2458,-166.743,-264.192,918.513,15.6786
72,0,9.95453,,-14.1876,-4.41918,-32.1577,13.112,,-14.9253,-6.70223,31.9622,-4.04314,4.84672,4.55817,-4.00297,-11.1559,-9.8085,167.541,81.2804,-166.327,-264.654,918.477,15.3396
73,0,9.94069,,-14.1562,-4.4121,-32.1586,13.1284,,-14.8992,-6.67227,32.0438,-4.07452,4.85788,4.55294,-4.07084,-11.1662,-9.82024,167.36,81.2975,-166.149,-264.96,918.486,15.2702
74,0,9.94151,,-14.1422,-4.40626,-32.1589,13.1604,,-14.8903,-6.65529,32.0583,-4.09931,4.85439,4.54223,-4.11942,-11.1887,-9.83798,167.322,81.2947,-166.104,-265.147,918.514,15.2903
75,0,9.95445,,-14.1279,-4.39269,-32.1639,13.1864,,-14.8935,-6.62677,32.0525,-4.12199,4.86369,4.53643,-4.16235,-11.2057,-9.85136,167.285,81.3109,-166.067,-265.366,918.556,15.2419
76,0,9.95223,,-14.112,-4.39277,-32.1589,13.235,,-14.8694,-6.60801,32.0432,-4.13199,4.87725,4.53195,-4.21762,-11.2259,-9.86482,167.26,81.3276,-166.04,-265.549,918.551,15.2201
77,0,9.94348,,-14.1173,-4.39713,-32.1488,13.266,,-14.8674,-6.59009,31.9641,-4.13441,4.87426,4.53799,-4.24716,-11.2563,-9.86683,167.321,81.3304,-166.105,-265.757,918.596,15.2615
78,0,9.93982,,-14.1122,-4.38839,-32.1485,13.2892,,-14.8589,-6.52913,31.9245,-4.15471,4.87933,4.52865,-4.29401,-11.2636,-9.88455,167.208,81.3479,-165.998,-266.017,918.704,15.1066
79,0,9.93989,,-14.1054,-4.38127,-32.1476,13.2937,,-14.8594,-6.45907,31.8335,-4.18062,4.88828,4.52181,-4.32988,-11.2731,-9.90431,167.099,81.3566,-165.887,-266.276,918.696,15.0457
80,0,9.93776,,-14.0938,-4.40279,-32.1341,13.3303,,-14.8587,-6.41429,31.7243,-4.18522,4.898,4.51794,-4.3583,-11.2937,-9.92099,167.16,81.3584,-165.946,-266.549,918.668,14.9947
81,0,9.9517,,-14.0757,-4.4163,-32.131,13.3647,,-14.8542,-6.36427,31.6712,-4.19367,4.91386,4.51341,-4.38028,-11.3158,-9.93919,167.251,81.3532,-166.036,-266.797,918.641,14.93
82,0,9.96388,,-14.0616,-4.43333,-32.1261,13.393,,-14.8525,-6.3112,31.5545,-4.19895,4.92909,4.50509,-4.39557,-11.3405,-9.95781,167.372,81.353,-166.15,-267.014,918.557,14.9263
83,0,9.98064,,-14.0448,-4.47546,-32.1102,13.4216,,-14.8525,-6.29063,31.5068,-4.18972,4.95482,4.51829,-4.39118,-11.3833,-9.96117,167.658,81.3474,-166.439,-267.2,918.57,14.9654
84,0,9.99072,,-14.0338,-4.47366,-32.1215,13.3583,,-14.8505,-6.26507,31.6552,-4.21796,4.95692,4.4644,-4.40545,-11.4237,-10.0122,167.591,81.3539,-166.336,-267.523,918.573,14.7394
85,0,9.98972,,-14.0309,-4.50514,-32.1034,13.37,,-14.8403,-6.24125,31.7579,-4.21055,4.97631,4.46443,-4.40573,-11.4649,-10.022,167.797,81.3485,-166.538,-267.724,918.638,14.7702
86,0,9.98839,,-14.0158,-4.53597,-32.0848,13.4352,,-14.8169,-6.27132,31.9652,-4.1761,5.01621,4.47246,-4.4274,-11.508,-10.0206,168.088,81.3697,-166.838,-267.918,918.761,14.6553
87,0,9.98016,,-14.0024,-4.57392,-32.0616,13.4128,,-14.821,-6.26917,32.0695,-4.19203,5.03363,4.47974,-4.43815,-11.5449,-10.0197,168.112,81.3643,-166.867,-268.257,918.746,14.6566
88,0,9.9736,,-13.997,-4.60503,-32.0457,13.4209,,-14.8155,-6.26345,32.1298,-4.20875,5.03316,4.45279,-4.45748,-11.5837,-10.0476,168.193,81.3317,-166.925,-268.552,918.731,14.6533
89,0,9.99877,,-13.9808,-4.63699,-32.0301,13.4284,,-14.8213,-6.24872,32.2098,-4.23253,5.0455,4.46692,-4.45932,-11.6178,-10.0416,168.322,81.3097,-167.066,-268.817,918.7,14.6505
90,0,10.0373,,-13.98,-4.64871,-32.0348,13.4399,,-14.848,-6.23758,32.1378,-4.24354,5.04082,4.44642,-4.45615,-11.6571,-10.0665,168.582,81.2862,-167.303,-269.117,918.67,14.7042
91,0,10.0582,,-13.9755,-4.64559,-32.0475,13.4291,,-14.8793,-6.22813,32.2144,-4.26225,5.02897,4.41242,-4.46566,-11.6871,-10.102,168.659,81.2753,-167.36,-269.468,918.603,14.5297
92,0,10.058,,-13.9723,-4.65706,-32.0515,13.4635,,-14.9146,-6.2248,32.2187,-4.27185,4.99929,4.38402,-4.48461,-11.7103,-10.1343,168.781,81.2341,-167.457,-269.714,918.496,14.5161
93,0,10.0548,,-13.9546,-4.673,-32.0477,13.4844,,-14.951,-6.20381,32.2124,-4.28488,4.98755,4.37065,-4.51455,-11.7182,-10.158,168.798,81.2257,-167.464,-270.021,918.414,14.4744
94,0,10.0508,,-13.9416,-4.68215,-32.0473,13.518,,-14.9854,-6.1898,32.1881,-4.29319,4.97837,4.34113,-4.54376,-11.7304,-10.1952,168.894,81.2081,-167.532,-270.311,918.412,14.4846
95,0,10.0604,,-13.9307,-4.68633,-32.0467,13.5714,,-15.0036,-6.17544,32.2911,-4.29417,4.97306,4.32976,-4.56879,-11.7424,-10.2141,169.051,81.1987,-167.679,-270.549,918.463,14.4885
96,0,10.0736,,-13.9277,-4.70083,-32.0418,13.6332,,-15.0101,-6.19478,32.4812,-4.27599,4.96408,4.3336,-4.57678,-11.7762,-10.2163,169.399,81.186,-168.023,-270.784,918.474,14.5763
97,0,10.0814,,-13.9233,-4.68717,-32.0535,13.6732,,-15.0269,-6.18738,32.5361,-4.27505,4.95689,4.32056,-4.61143,-11.7893,-10.2373,169.514,81.204,-168.125,-271.07,918.467,14.5887
