Trajectories
100
,,Welding_Ethan0728:LASI,,,Welding_Ethan0728:RASI,,,Welding_Ethan0728:LPSI,,,Welding_Ethan0728:RPSI,,,Welding_Ethan0728:LTHI,,,Welding_Ethan0728:LKNE,,,Welding_Ethan0728:LTIB,,,Welding_Ethan0728:LANK,,,Welding_Ethan0728:LHEE,,,Welding_Ethan0728:LTOE,,,Welding_Ethan0728:RTHI,,,Welding_Ethan0728:RKNE,,,Welding_Ethan0728:RTIB,,,Welding_Ethan0728:RANK,,,Welding_Ethan0728:RHEE,,,Welding_Ethan0728:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
3243,0,56.514,-147.204,999.898,59.9164,95.3322,986.299,284.151,-113.447,1001.14,260.05,107.115,989.803,93.0876,-216.084,695.172,121.681,-206.213,572.071,150.195,-232.822,445.032,230.279,-228.604,78.9192,307.782,-161.962,73.4784,60.1412,-252.671,43.0043,123.989,166.611,834.713,153.821,161.468,557.749,191.809,160.914,271.158,253.488,142.89,75.4931,310.916,58.8522,60.7638,91.0923,203.704,37.1038
3244,0,56.5957,-147.303,999.88,60.2864,95.3588,986.465,283.9,-113.277,1000.46,260.446,107.029,989.73,92.9302,-216.113,695.138,121.523,-206.261,572.005,149.976,-232.889,444.972,230.245,-228.624,78.8651,307.776,-161.981,73.5356,60.1224,-252.67,43.0605,124.45,166.754,834.934,153.678,161.652,557.837,191.69,160.7,271.304,253.373,142.679,75.7438,310.671,58.6304,61.0511,91.1448,203.69,37.1532
3245,0,56.7968,-147.35,999.782,60.685,95.4109,986.473,284.124,-113.526,1000.22,260.837,106.945,989.623,92.9657,-216.165,695.118,121.423,-206.353,572.027,149.759,-232.93,444.999,230.264,-228.646,78.9489,307.779,-161.997,73.5654,60.1307,-252.677,43.0543,124.933,166.886,835.081,153.428,161.908,558.071,191.439,160.483,271.556,253.185,142.542,75.9931,310.46,58.3202,61.5384,91.176,203.705,37.2061
3246,0,57.0466,-147.357,999.664,61.0849,95.4893,986.521,284.353,-113.685,1000.04,261.321,106.985,989.639,93.12,-216.262,695.099,121.379,-206.416,571.995,149.548,-233.02,444.953,230.24,-228.714,79.0201,307.77,-162.035,73.6031,60.1267,-252.684,43.094,125.804,166.807,834.97,153.149,162.145,558.243,191.121,160.288,271.754,252.904,142.333,76.2724,310.249,58.0333,61.9306,91.179,203.761,37.3299
3247,0,57.3069,-147.278,999.546,61.4273,95.5803,986.55,284.773,-113.796,1000.15,261.798,106.998,989.636,93.3244,-216.355,695.053,121.305,-206.445,571.89,149.384,-233.024,444.848,230.199,-228.742,79.003,307.745,-162.079,73.5507,60.0761,-252.707,43.0106,126.146,167.04,835.192,153.214,162.664,558.315,190.736,160.064,271.886,252.785,142.03,76.5697,309.919,57.6435,62.2569,91.2292,203.76,37.2907
3248,0,57.5695,-147.136,999.51,61.7166,95.6736,986.715,285.159,-113.91,1000.23,262.332,107.104,989.829,93.5527,-216.413,695.057,121.262,-206.419,571.884,149.282,-233.005,444.77,230.214,-228.712,78.8979,307.774,-162.101,73.4513,60.1064,-252.659,43.0116,126.362,167.268,835.376,152.988,163.067,558.426,190.534,159.902,271.954,252.737,141.781,76.7347,309.325,57.2753,62.1767,91.3397,203.844,37.25
3249,0,57.9574,-146.995,999.548,61.9291,95.7382,986.852,,,,262.666,107.237,989.893,93.8234,-216.386,694.996,121.458,-206.352,571.842,149.367,-232.952,444.702,230.301,-228.701,78.8372,307.816,-162.054,73.4277,60.1212,-252.702,42.9197,126.455,167.423,835.549,152.902,163.319,558.45,190.493,159.749,271.939,253.787,140.889,77.2369,309.345,56.7164,62.468,91.4992,203.875,37.2088
3250,0,58.5698,-146.856,999.654,61.9763,95.7988,987.042,286.15,-113.422,1000.26,262.851,107.5,990.048,94.1485,-216.302,694.991,121.718,-206.241,571.755,149.587,-232.913,444.629,230.308,-228.644,78.5915,307.907,-162.07,73.3318,60.1752,-252.702,42.8097,126.447,167.532,835.693,152.561,163.221,558.464,190.556,159.633,271.829,253.862,140.536,77.2817,309.153,56.3095,62.4829,91.693,203.919,37.0185
3251,0,59.0575,-146.781,999.766,61.9346,95.8448,987.085,287.021,-113.093,1000.53,262.864,107.968,990.202,94.4309,-216.148,695.019,122.06,-206.105,571.793,149.915,-232.84,444.703,230.292,-228.654,78.5853,307.896,-162.05,73.2662,60.1965,-252.671,42.7993,126.301,167.675,835.701,153.484,163.495,557.619,190.55,159.522,271.752,253.919,140.353,77.2874,308.985,56.0024,62.583,91.8476,203.963,36.8725
3252,0,59.5762,-146.765,999.879,61.7371,95.8672,987.161,287.196,-112.269,1000.34,262.622,108.572,990.247,94.7584,-215.996,695.166,122.414,-205.974,571.929,150.227,-232.707,444.864,230.286,-228.6,78.762,307.861,-162.045,73.2906,60.171,-252.678,42.8528,126.044,167.911,835.736,152.622,163.777,558.688,190.493,159.49,271.752,253.919,140.312,77.3956,308.835,55.8684,62.6724,91.8744,203.985,36.9156
3253,0,60.332,-146.768,1000.05,61.4949,95.8922,987.202,287.491,-111.569,1000.12,262.226,109.34,990.097,95.2674,-215.85,695.412,122.78,-205.887,572.107,150.572,-232.544,445.104,230.277,-228.676,78.96,307.817,-161.994,73.4471,60.1145,-252.711,42.9057,125.544,168.273,835.993,152.413,163.642,558.564,190.387,159.523,271.847,253.878,140.32,77.5315,308.794,55.8573,62.8517,91.7992,203.961,37.0079
3254,0,61.0782,-146.861,1000.2,61.2401,95.8685,987.177,288.26,-110.712,1000.33,261.741,110.119,989.881,95.9771,-215.667,695.644,123.308,-205.713,572.301,150.984,-232.387,445.296,230.231,-228.674,78.9228,307.852,-161.993,73.5253,60.1299,-252.683,43.0829,124.966,168.582,836.238,152.28,163.741,558.687,190.297,159.63,271.959,253.88,140.35,77.5914,308.803,55.9275,62.8289,91.7881,203.98,37.1499
3255,0,61.9456,-146.956,1000.18,60.9009,95.8613,987.092,288.831,-109.575,1000.31,261.207,110.918,989.629,96.8126,-215.487,695.743,123.986,-205.486,572.378,151.494,-232.208,445.328,230.291,-228.662,78.8612,307.851,-161.996,73.5108,60.1455,-252.711,43.0352,124.389,168.781,836.166,152.155,163.788,558.684,190.148,159.739,271.947,253.154,140.685,77.2061,308.848,55.977,62.7467,91.728,203.967,37.1077
3256,0,62.7771,-146.944,1000.21,60.5555,95.8387,987.126,290.016,-108.689,1000.86,260.548,111.66,989.37,97.6791,-215.357,695.784,124.802,-205.281,572.549,152.069,-232.048,445.42,230.321,-228.645,78.8583,307.86,-162,73.424,60.172,-252.675,43.0481,123.597,169.109,836.276,151.977,163.803,558.713,190.082,159.945,271.873,253.085,140.721,77.1371,309.026,56.1261,62.6485,91.676,203.982,37.0529
3257,0,63.5641,-146.878,1000.21,60.2315,95.792,987.051,290.174,-107.213,1000.66,259.891,112.432,989.081,98.6031,-215.238,695.896,125.548,-205.129,572.735,152.693,-231.821,445.614,230.372,-228.657,78.9124,307.831,-161.969,73.4686,60.2106,-252.683,43.0773,122.862,169.307,836.264,151.966,163.882,558.63,190.101,160.143,271.766,253.083,140.836,76.9873,309.128,56.188,62.6007,91.6559,204.012,37.0721
3258,0,64.3563,-146.823,1000.27,59.9493,95.7673,987.098,,,,259.427,113.308,988.901,99.4476,-215.187,696.026,126.324,-204.948,572.89,153.357,-231.659,445.805,230.353,-228.658,78.9332,307.777,-161.993,73.3832,60.1539,-252.694,43.0737,122.009,169.594,836.386,151.947,163.932,558.573,190.186,160.375,271.645,253.086,140.915,76.8321,309.162,56.2626,62.495,91.6135,203.976,36.8918
3259,0,65.1217,-146.714,1000.43,59.656,95.7594,987.046,291.3,-105.081,1001.05,259.057,114.103,988.918,100.405,-215.046,696.25,127.028,-204.759,572.83,154.023,-231.485,445.955,230.377,-228.611,78.9616,307.767,-161.902,73.512,60.1226,-252.713,43.096,121.391,169.691,836.19,151.915,164.018,558.472,190.275,160.553,271.495,253.139,140.989,76.6864,309.188,56.3668,62.2773,91.6285,203.968,36.8636
3260,0,65.7966,-146.594,1000.55,59.4507,95.833,987.031,,,,258.778,114.898,989.052,101.271,-214.923,696.381,127.859,-204.559,573.067,154.716,-231.275,446.079,230.324,-228.602,78.8959,307.839,-161.933,73.5122,60.1819,-252.698,43.1397,120.735,169.891,836.079,151.972,164.147,558.286,190.418,160.702,271.318,253.291,141.084,76.5987,308.12,56.6199,61.0044,91.6648,203.979,36.8645
3261,0,66.5397,-146.41,1000.64,59.2993,95.9521,986.925,,,,258.553,115.772,989.126,102.243,-214.672,696.477,128.559,-204.339,573.167,155.278,-231.07,446.177,230.386,-228.539,78.9162,307.861,-161.856,73.5253,60.2069,-252.67,43.1615,120.615,169.866,835.678,152.007,164.221,558.095,190.532,160.882,271.11,254.108,140.798,76.8381,309.327,56.5318,61.894,91.7298,203.996,36.6831
3262,0,67.3216,-146.219,1000.73,59.1627,96.0919,986.739,,,,258.367,116.666,989.065,103.161,-214.441,696.521,129.25,-204.124,573.324,155.725,-230.861,446.214,230.435,-228.51,78.8505,307.872,-161.892,73.3512,60.2567,-252.66,43.109,119.962,170.283,835.722,152.094,164.359,557.835,190.62,161.069,270.855,254.171,140.856,76.6113,309.602,56.6268,61.6958,91.7492,203.974,36.5588
3263,0,68.1858,-146.044,1000.69,59.1023,96.1965,986.542,287.258,-101.32,994.11,258.151,117.487,988.926,103.919,-214.217,696.616,129.783,-203.922,573.327,156.145,-230.654,446.33,230.501,-228.504,78.7688,307.922,-161.824,73.3542,60.3012,-252.678,43.0793,119.68,170.549,835.516,152.048,164.484,557.605,190.62,161.296,270.596,254.156,140.899,76.4233,309.706,56.6953,61.5227,91.7419,203.996,36.5106
3264,0,68.9343,-145.882,1000.63,58.9878,96.3638,986.375,293.883,-100.203,1000.92,257.915,118.218,988.72,104.588,-214.016,696.79,130.254,-203.76,573.524,156.483,-230.505,446.477,230.493,-228.547,78.8626,307.856,-161.812,73.3466,60.2542,-252.654,43.1021,119.222,170.99,835.44,151.93,164.722,557.442,190.528,161.551,270.423,254.07,140.915,76.3247,309.731,56.7426,61.3346,91.6584,203.994,36.4813
3265,0,69.6267,-145.645,1000.67,58.9947,96.5579,986.174,294.615,-99.4712,1001.18,257.771,118.906,988.567,105.087,-213.942,696.94,130.71,-203.589,573.705,156.842,-230.357,446.617,230.337,-228.7,79.0299,307.872,-161.83,73.3868,60.2173,-252.676,43.1434,118.666,171.475,835.584,151.837,164.868,557.264,190.437,161.802,270.263,254.098,140.965,76.3046,308.813,56.9734,60.1695,91.5956,203.996,36.6577
3266,0,70.4026,-145.383,1000.66,59.0224,96.7928,986.044,295.73,-98.969,1001.8,257.82,119.685,988.453,105.766,-213.793,697.099,131.231,-203.465,573.825,157.24,-230.263,446.748,230.066,-229.041,79.1919,307.875,-161.874,73.3634,60.2668,-252.727,43.1986,118.498,171.785,835.543,151.828,165.075,557.239,190.499,162.02,270.199,254.201,140.939,76.293,309.796,56.8022,61.1089,91.6701,203.961,36.7133
3267,0,71.0721,-145.028,1000.68,58.9969,97.0501,985.909,295.894,-97.8898,1001.62,257.871,120.399,988.29,106.462,-213.625,697.21,131.668,-203.282,573.874,157.591,-230.162,446.818,230.073,-229.021,79.2341,307.851,-161.879,73.4268,60.2832,-252.751,43.252,118.87,171.804,834.98,151.853,165.351,557.188,190.544,162.257,270.158,254.223,140.923,76.2753,309.985,56.9042,60.9823,91.6148,203.971,36.7855
3268,0,71.6804,-144.652,1000.7,59.1174,97.3412,985.732,289.477,-97.3077,994.548,257.849,121.042,988.155,107.096,-213.404,697.325,132.035,-203.065,574.01,157.827,-229.992,446.899,230.018,-229.131,79.297,307.879,-161.892,73.4015,60.3049,-252.756,43.2841,119.553,171.694,834.356,151.947,165.527,557.111,190.535,162.477,270.032,254.19,140.967,76.2596,309.994,56.89,60.9668,91.5907,203.972,36.8064
3269,0,72.1689,-144.274,1000.72,59.1537,97.6691,985.633,289.79,-96.5653,994.476,257.82,121.747,988.011,107.627,-213.162,697.416,132.313,-202.853,574.128,158.053,-229.784,447.012,229.912,-229.249,79.5124,307.864,-161.872,73.4352,60.2792,-252.707,43.3431,119.419,172.096,834.249,151.961,165.716,556.961,190.5,162.663,269.884,254.177,141.021,76.2249,310.05,56.9665,60.8522,91.5486,203.967,36.7857
3270,0,72.6142,-143.854,1000.74,59.1682,98.0618,985.481,296.327,-95.511,1001.13,257.781,122.465,987.953,108.072,-212.838,697.478,132.597,-202.633,574.192,158.206,-229.568,447.044,229.744,-229.445,79.4702,307.83,-161.85,73.4272,60.2239,-252.694,43.3334,119.37,172.45,834.041,151.917,165.897,556.856,190.428,162.798,269.713,254.169,141.061,76.1636,310.059,57.0202,60.7243,91.5391,203.956,36.8036
3271,0,73.0453,-143.363,1000.71,59.2643,98.4656,985.289,296.657,-94.8159,1001.16,257.756,123.133,987.894,108.414,-212.537,697.504,132.854,-202.32,574.152,158.342,-229.324,447.014,229.698,-229.456,79.4662,307.828,-161.857,73.3483,60.2074,-252.704,43.3158,118.699,173.173,834.234,151.918,166.102,556.61,190.414,162.928,269.473,254.227,141.056,76.0356,310.071,57.0506,60.5262,91.5415,203.937,36.6971
3272,0,73.4823,-142.874,1000.73,59.3661,98.8898,985.114,296.648,-93.9931,1000.76,257.751,123.736,987.784,108.821,-212.175,697.545,133.182,-201.991,574.161,158.553,-229.072,446.983,230.487,-228.511,78.8668,307.898,-161.814,73.3494,60.2609,-252.702,43.2839,118.569,173.593,834.209,151.918,166.267,556.425,190.501,163.022,269.249,254.309,141.087,75.8738,310.104,57.0741,60.3512,91.5602,203.96,36.6806
3273,0,73.9394,-142.424,1000.78,59.3166,99.2936,985.073,291.279,-93.7137,994.334,257.765,124.376,987.661,109.204,-211.723,697.55,133.423,-201.648,574.113,158.756,-228.845,446.98,230.563,-228.459,78.8248,307.91,-161.83,73.1835,60.3282,-252.702,43.2422,118.475,173.877,833.988,151.961,166.464,556.253,190.637,163.131,269.035,254.41,141.028,75.7757,310.25,57.1043,60.1896,91.6801,203.964,36.5938
3274,0,74.3929,-142.019,1000.75,59.2846,99.6202,984.96,291.562,-92.8952,994.192,257.863,125.013,987.605,109.586,-211.363,697.522,133.706,-201.319,574.11,158.948,-228.643,447.006,230.579,-228.477,78.7049,308.022,-161.835,73.1759,60.3652,-252.707,43.2608,118.497,174.204,833.774,152.021,166.638,556.119,190.75,163.262,268.916,254.545,141.007,75.7128,309.074,57.3979,58.9336,91.7014,203.953,36.5561
3275,0,74.8883,-141.571,1000.72,59.2608,99.9889,984.945,291.865,-92.2313,994.143,257.893,125.698,987.485,109.878,-210.96,697.541,133.961,-200.993,574.148,159.14,-228.418,447.075,230.596,-228.517,78.7243,308.045,-161.862,73.1862,60.3932,-252.753,43.2555,118.423,174.546,833.637,151.972,166.909,556.007,190.748,163.397,268.796,254.588,140.972,75.707,309.195,57.3232,58.7736,91.7437,203.943,36.7043
3276,0,75.2303,-141.133,1000.72,59.2356,100.358,984.845,292.1,-91.5178,994.232,257.752,126.318,987.348,110.115,-210.606,697.64,134.108,-200.679,574.264,159.225,-228.162,447.181,230.615,-228.497,78.8108,307.989,-161.873,73.2535,60.3975,-252.751,43.3197,117.977,175.032,833.689,151.687,167.222,555.978,190.568,163.57,268.734,254.56,140.993,75.6969,310.346,57.0709,59.9711,91.7166,203.923,36.7284
3277,0,75.5318,-140.64,1000.72,59.2409,100.751,984.681,292.269,-90.8151,994.34,257.579,126.969,987.321,110.318,-210.251,697.785,134.2,-200.395,574.447,159.218,-227.926,447.299,230.557,-228.534,78.9204,307.916,-161.832,73.3485,60.3313,-252.691,43.3932,117.537,175.472,833.671,151.321,167.569,555.878,190.282,163.735,268.731,254.415,141.013,75.7783,309.286,57.2967,59.0458,91.625,203.925,36.8658
3278,0,75.7569,-140.189,1000.77,59.2258,101.196,984.542,298.836,-90.0824,1001.79,257.477,127.737,987.29,110.545,-209.897,697.937,134.299,-200.139,574.687,159.221,-227.654,447.488,230.554,-228.563,79.0914,307.906,-161.833,73.3812,60.324,-252.704,43.4653,117.096,175.963,833.639,150.875,167.89,555.807,190.005,163.885,268.704,254.404,141.121,75.8228,310.31,57.0812,60.1682,91.6066,203.898,36.9356
3279,0,76.0081,-139.716,1000.74,59.1604,101.635,984.405,292.68,-89.4815,994.703,257.382,128.428,987.198,110.703,-209.602,698,134.463,-199.857,574.794,159.289,-227.461,447.481,230.547,-228.543,79.1397,307.823,-161.858,73.3048,60.2982,-252.693,43.4566,116.607,176.453,833.59,153.241,168.26,552.245,189.756,164.006,268.575,253.701,141.512,75.5493,310.298,57.0577,60.1464,91.5226,203.9,36.9863
3280,0,76.2884,-139.262,1000.71,59.1258,102.049,984.304,292.743,-88.7342,994.494,257.369,129.128,987.169,110.955,-209.313,697.997,134.536,-199.642,574.684,159.45,-227.298,447.479,230.537,-228.55,79.0255,307.89,-161.836,73.3209,60.2964,-252.717,43.4149,117.273,176.261,832.733,150.159,168.422,555.387,189.633,164.092,268.416,253.771,141.441,75.5045,310.357,57.1038,59.9377,91.5446,203.874,37.1041
3281,0,76.5361,-138.774,1000.77,59.075,102.419,984.204,292.935,-87.9741,994.344,257.444,129.774,987.187,111.206,-209.02,697.997,134.736,-199.381,574.586,159.624,-227.129,447.483,230.493,-228.57,78.8305,307.946,-161.884,73.2406,60.3707,-252.753,43.4261,116.984,176.573,832.526,149.956,168.597,555.168,189.656,164.132,268.264,253.955,141.399,75.4527,310.431,57.1404,59.7083,91.6648,203.846,37.1315
3282,0,76.6936,-138.275,1000.74,58.9001,102.861,984.19,,,,257.313,130.489,987.037,111.514,-208.666,697.937,134.885,-199.087,574.556,159.75,-226.926,447.44,230.62,-228.516,78.8001,308.018,-161.839,73.2065,60.3839,-252.739,43.4073,115.893,177.374,832.836,149.647,168.867,554.86,189.645,164.216,268.024,254.089,141.406,75.3242,310.518,57.1636,59.5498,91.7271,203.853,37.1871
3283,0,76.8366,-137.768,1000.74,58.8367,103.292,983.953,293.301,-86.375,994.098,257.177,131.331,986.876,111.699,-208.362,697.922,135.094,-198.808,574.528,159.86,-226.716,447.375,230.134,-229.23,79.2232,308.012,-161.798,73.1035,60.3979,-252.741,43.3532,115.541,177.731,832.497,149.224,169.186,554.549,189.571,164.349,267.7,254.161,141.472,75.1577,310.599,57.1636,59.4391,91.7282,203.858,37.1645
3284,0,76.9161,-137.237,1000.75,58.6088,103.826,983.924,293.508,-85.6738,994.184,256.987,132.055,986.741,111.847,-208.03,697.912,135.144,-198.535,574.557,159.961,-226.526,447.361,230.176,-229.181,79.2311,308.032,-161.808,73.069,60.3914,-252.722,43.3687,115.116,178.137,832.299,148.7,169.452,554.349,189.439,164.461,267.453,254.149,141.527,75.0419,310.651,57.1679,59.397,91.7275,203.858,37.2054
3285,0,77.0413,-136.764,1000.74,58.4663,104.296,983.724,,,,256.808,132.757,986.622,111.985,-207.611,697.939,135.253,-198.247,574.598,159.988,-226.337,447.398,230.162,-229.254,79.2553,308.046,-161.779,73.082,60.3943,-252.771,43.3394,114.742,178.582,832.072,148.207,169.677,554.093,189.193,164.533,267.289,254.153,141.508,75.0334,310.683,57.1567,59.3666,91.7241,203.85,37.2609
3286,0,77.1787,-136.28,1000.68,58.3321,104.742,983.563,,,,256.761,133.545,986.416,112.172,-207.206,697.969,135.349,-197.955,574.519,160.057,-226.134,447.429,230.217,-229.211,79.1956,308.107,-161.82,73.0452,60.4451,-252.784,43.3526,114.317,179.078,831.887,147.675,169.931,553.935,188.896,164.594,267.224,254.183,141.517,75.056,310.703,57.1516,59.3335,91.7764,203.804,37.3131
3287,0,77.2909,-135.709,1000.6,58.217,105.204,983.371,,,,256.749,134.315,986.183,112.193,-206.83,697.909,135.368,-197.64,574.425,160.048,-225.919,447.391,230.268,-229.225,79.1797,308.185,-161.895,72.9445,60.4633,-252.812,43.3075,114.757,179.108,831.177,149.569,170.354,550.767,188.619,164.69,267.107,254.229,141.479,75.0424,310.759,57.171,59.2265,91.7873,203.803,37.3251
3288,0,77.2207,-135.106,1000.59,58.0277,105.767,983.265,293.678,-82.7797,993.734,256.622,135.102,986.031,112.088,-206.443,697.819,135.232,-197.272,574.37,159.95,-225.668,447.383,230.104,-229.423,79.2279,308.153,-161.869,72.9438,60.4742,-252.81,43.3377,113.617,180.04,831.523,149.027,170.715,550.374,188.268,164.799,267.015,254.178,141.48,75.0486,310.824,57.2135,59.2002,91.7889,203.787,37.3755
3289,0,77.1293,-134.463,1000.69,57.8431,106.37,983.238,293.478,-82.1463,993.688,256.313,135.824,986.008,111.9,-206.01,697.888,135.003,-196.937,574.412,159.736,-225.4,447.457,229.888,-229.589,79.3853,308.133,-161.854,73.0384,60.4331,-252.784,43.3943,113.144,180.553,831.343,145.669,170.982,553.392,187.872,164.917,266.96,254.099,141.518,75.1311,310.713,57.1525,59.3099,91.7075,203.771,37.553
3290,0,76.931,-133.82,1000.67,57.6101,107.03,983.186,299.513,-80.9085,1000.44,256.17,136.736,986.174,111.603,-205.57,697.93,134.726,-196.588,574.573,159.467,-225.151,447.484,229.841,-229.625,79.5592,308.047,-161.859,73.1148,60.3658,-252.779,43.4402,112.537,181.135,831.275,147.51,171.46,550.173,187.471,165.054,266.87,253.996,141.526,75.2079,310.655,57.1433,59.3964,91.6515,203.787,37.6427
3291,0,76.7932,-133.129,1000.62,57.4893,107.738,983.035,,,,255.871,137.53,986.3,111.351,-205.038,697.961,134.507,-196.191,574.643,159.145,-224.856,447.542,230.63,-228.635,78.9382,308.025,-161.861,73.1267,60.3206,-252.782,43.5039,111.904,181.684,831.117,144.216,171.75,553.006,187.198,165.189,266.703,253.978,141.515,75.2599,310.624,57.1149,59.3641,91.6343,203.761,37.7854
3292,0,76.6102,-132.378,1000.53,57.2497,108.441,982.901,299.297,-79.6021,1000.57,255.668,138.238,986.241,111.11,-204.483,697.883,134.29,-195.783,574.62,158.939,-224.585,447.498,230.666,-228.638,78.8545,308.042,-161.914,72.9968,60.3493,-252.804,43.4446,112.108,181.722,830.226,143.542,172.176,552.791,186.986,165.328,266.488,253.968,141.499,75.1802,310.613,57.1121,59.1408,91.6927,203.749,37.8305
3293,0,76.3694,-131.589,1000.5,56.9924,109.141,982.777,299.287,-78.8182,1000.44,255.46,139.04,986.138,110.764,-203.883,697.757,134.01,-195.309,574.465,158.786,-224.302,447.529,230.668,-228.654,78.7204,308.12,-161.947,72.9587,60.3629,-252.806,43.366,110.856,182.694,830.483,142.939,172.586,552.528,186.867,165.417,266.247,254.169,141.45,75.1072,310.82,57.1228,59.13,91.7915,203.728,37.8011
3294,0,76.0593,-130.714,1000.49,56.6994,109.95,982.659,298.907,-77.7666,1000.24,255.336,139.909,986.025,110.438,-203.208,697.742,133.654,-194.865,574.319,158.495,-224.07,447.472,230.156,-229.403,79.1686,308.176,-161.951,72.932,60.4492,-252.816,43.3239,111.08,182.899,829.616,142.257,173.007,551.959,186.584,165.567,265.966,254.067,141.579,74.9597,310.254,57.2724,58.3008,91.8252,203.723,37.8181
3295,0,75.733,-129.897,1000.46,56.3835,110.815,982.398,,,,255.084,140.742,985.844,110.027,-202.588,697.684,133.238,-194.441,574.282,158.251,-223.797,447.5,230.667,-228.655,78.4762,308.17,-161.987,72.8776,60.419,-252.809,43.2643,109.745,183.997,829.847,141.291,173.447,551.748,186.095,165.717,265.683,254.244,141.592,74.9108,310.918,57.196,58.906,91.8261,203.717,37.7838
3296,0,75.339,-128.959,1000.43,56.198,111.67,982.113,298.844,-76.7341,1000.37,254.765,141.583,985.596,109.519,-201.983,697.703,132.927,-194.043,574.268,158.016,-223.502,447.56,230.678,-228.634,78.594,308.171,-162.015,72.8679,60.3776,-252.804,43.2221,109.14,184.714,829.518,140.352,173.961,551.525,185.459,165.893,265.379,254.415,141.444,74.9818,310.869,57.19,58.8978,91.7924,203.711,37.7975
