Trajectories
100
,,Welding_Ethan0728:LASI,,,Welding_Ethan0728:RASI,,,Welding_Ethan0728:LPSI,,,Welding_Ethan0728:RPSI,,,Welding_Ethan0728:LTHI,,,Welding_Ethan0728:LKNE,,,Welding_Ethan0728:LTIB,,,Welding_Ethan0728:LANK,,,Welding_Ethan0728:LHEE,,,Welding_Ethan0728:LTOE,,,Welding_Ethan0728:RTHI,,,Welding_Ethan0728:RKNE,,,Welding_Ethan0728:RTIB,,,Welding_Ethan0728:RANK,,,Welding_Ethan0728:RHEE,,,Welding_Ethan0728:RTOE,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
4544,0,213.265,-101.453,1011.03,187.386,140.67,1000.4,428.067,-35.0759,989.939,382.541,176.211,994.695,247.813,-160.868,698.306,270.75,-148.102,576.926,298.255,-172.586,447.317,372.011,-159.941,82.2805,440.971,-83.0286,74.3361,205.051,-202.42,46.3386,231.248,220.871,832.155,261.315,226.797,561.754,294.824,251.965,276.734,355.882,252.365,78.4702,419.241,178.554,82.2776,182.653,285.71,45.7212
4545,0,212.799,-101.385,1011.04,186.915,140.747,1000.41,427.773,-34.8358,990.184,382.074,176.276,994.747,247.52,-160.818,698.245,270.503,-148.017,576.965,298.081,-172.586,447.277,371.945,-159.958,82.2931,440.992,-83.0644,74.3211,205.094,-202.431,46.324,229.467,221.492,833.198,261.833,227.04,560.878,295.223,251.864,277.013,355.922,252.37,78.4831,419.218,178.547,82.4144,182.682,285.711,45.6998
4546,0,212.279,-101.3,1011.03,186.448,140.818,1000.38,427.069,-34.836,989.937,381.636,176.408,994.732,247.171,-160.812,698.094,270.317,-147.959,576.954,297.955,-172.544,447.28,371.966,-159.951,82.2262,440.99,-83.0932,74.3192,205.081,-202.418,46.3252,230.565,221.035,831.957,261.532,227.095,560.878,294.689,251.97,276.718,355.925,252.354,78.5182,419.009,178.643,82.2677,182.694,285.664,45.6053
4547,0,211.814,-101.209,1011.01,185.891,140.956,1000.49,426.518,-34.8981,989.943,381.193,176.482,994.706,246.855,-160.701,698.068,270.014,-147.922,576.847,297.792,-172.529,447.277,371.99,-159.963,82.2292,440.961,-83.0365,74.3252,205.126,-202.449,46.2998,228.765,221.868,833.069,260.497,226.973,561.759,295.046,251.895,277.041,355.931,252.343,78.4917,419.21,178.508,82.4167,182.719,285.692,45.6021
4548,0,211.322,-101.1,1011.05,185.421,141.034,1000.61,425.828,-34.9922,989.879,380.703,176.546,994.769,246.453,-160.641,698.099,269.653,-147.869,576.822,297.556,-172.476,447.369,371.958,-159.974,82.2756,440.908,-83.0321,74.4323,205.088,-202.446,46.3912,228.337,221.96,833.106,261.105,227.184,560.906,294.488,251.987,276.837,355.895,252.349,78.5763,418.99,178.562,82.3857,182.721,285.699,45.6396
4549,0,210.821,-101.007,1011.07,184.991,141.068,1000.56,425.551,-34.7443,990.122,379.993,176.595,994.977,246.07,-160.529,698.14,269.374,-147.776,576.883,297.31,-172.432,447.421,371.913,-159.984,82.364,440.911,-83.0396,74.5379,205.075,-202.444,46.4498,227.923,222.076,833.169,260.861,227.257,560.961,294.419,252.02,276.925,355.859,252.366,78.7042,419.062,178.489,82.4987,182.701,285.701,45.7232
4550,0,210.287,-100.921,1011.03,184.492,141.149,1000.58,424.564,-35.1322,989.657,379.591,176.702,994.816,245.671,-160.461,698.131,269.027,-147.762,576.952,297.043,-172.363,447.451,371.915,-159.942,82.4724,440.871,-83.0466,74.5304,205.021,-202.425,46.4799,228.63,221.627,832.344,260.576,227.325,560.941,294.276,252.103,276.931,355.824,252.362,78.6917,419.082,178.473,82.5828,182.637,285.722,45.7015
4551,0,209.831,-100.811,1011.01,184.021,141.217,1000.5,423.937,-35.2174,989.356,379.182,176.816,994.767,245.29,-160.415,698.05,268.753,-147.705,576.808,296.787,-172.294,447.383,371.881,-159.942,82.3768,440.841,-83.0193,74.4621,205.013,-202.449,46.342,228.215,221.675,832.259,260.26,227.354,560.735,294.15,252.139,276.759,355.827,252.363,78.5987,419.083,178.546,82.5459,182.632,285.733,45.6155
4552,0,209.411,-100.717,1010.98,183.561,141.285,1000.51,424.165,-34.6671,989.714,378.949,177.023,994.718,245,-160.343,697.948,268.506,-147.616,576.673,296.567,-172.258,447.31,371.925,-159.923,82.3125,440.923,-83.0291,74.3939,205.048,-202.447,46.2776,226.641,222.276,833.007,259.296,227.156,561.429,294.556,252.042,276.864,355.893,252.369,78.497,419.177,178.576,82.3951,182.65,285.74,45.5307
4553,0,208.958,-100.628,1011.01,183.172,141.341,1000.43,424.172,-34.1848,990.031,378.546,177.107,994.693,244.59,-160.274,697.907,268.241,-147.498,576.57,296.37,-172.187,447.284,371.993,-159.892,82.3366,440.963,-83.0287,74.4055,205.093,-202.434,46.2613,226.167,222.115,832.968,259.65,227.465,560.689,294.404,252.055,276.726,355.932,252.37,78.4884,419.308,178.597,82.4469,182.664,285.705,45.4925
4554,0,208.538,-100.523,1011.02,182.715,141.461,1000.48,423.788,-33.9635,990.039,378.134,177.18,994.647,244.238,-160.155,697.854,267.869,-147.383,576.479,296.102,-172.137,447.268,371.974,-159.891,82.3101,440.974,-83.0053,74.4627,205.104,-202.425,46.2367,225.871,222.357,832.866,259.348,227.521,560.659,294.241,252.081,276.63,355.928,252.365,78.4725,419.191,178.662,82.291,182.668,285.742,45.4869
4555,0,208.112,-100.449,1010.98,182.266,141.583,1000.61,429.024,-35.2506,997.419,377.751,177.266,994.632,243.812,-160.092,697.781,267.581,-147.353,576.424,295.866,-172.126,447.208,371.882,-159.886,82.2253,440.955,-83.0246,74.462,205.089,-202.421,46.2729,226.836,221.672,831.772,258.979,227.584,560.752,294.096,252.088,276.656,355.953,252.366,78.5177,419.202,178.63,82.3212,182.661,285.674,45.4292
4556,0,207.725,-100.335,1010.96,181.886,141.644,1000.57,428.688,-35.1711,997.478,377.338,177.369,994.553,243.446,-159.992,697.768,267.294,-147.291,576.514,295.642,-172.064,447.173,371.956,-159.903,82.2814,440.915,-82.9979,74.473,205.063,-202.421,46.2474,224.975,222.277,832.865,258.815,227.6,560.591,293.957,252.101,276.654,355.949,252.37,78.5253,419.199,178.612,82.4052,182.651,285.642,45.3875
4557,0,207.389,-100.218,1010.94,181.434,141.731,1000.68,428.257,-35.0899,997.387,376.529,177.337,994.556,243.055,-159.883,697.761,267.039,-147.27,576.554,295.411,-172.005,447.175,371.951,-159.86,82.2857,440.875,-83.0314,74.4137,205.063,-202.433,46.2283,226.027,221.772,831.697,258.593,227.62,560.49,293.831,252.13,276.624,355.914,252.362,78.5265,419.185,178.586,82.5275,182.649,285.663,45.3921
4558,0,207.026,-100.129,1010.96,181.079,141.8,1000.77,427.858,-35.0322,997.271,376.108,177.435,994.559,242.81,-159.807,697.817,266.767,-147.187,576.571,295.206,-171.939,447.19,371.99,-159.916,82.4527,440.883,-83.0104,74.5519,205.052,-202.44,46.2638,225.699,221.803,831.666,258.363,227.691,560.501,293.718,252.15,276.687,355.876,252.362,78.586,419.153,178.554,82.6143,182.617,285.661,45.4169
4559,0,206.632,-100.083,1010.99,180.711,141.853,1000.79,427.411,-34.9173,997.175,375.889,177.551,994.499,242.484,-159.748,697.801,266.402,-147.093,576.504,294.928,-171.885,447.265,371.881,-159.913,82.4712,440.818,-82.9508,74.6424,205.055,-202.448,46.3229,225.291,221.922,831.713,257.345,227.547,561.379,293.606,252.208,276.718,355.836,252.369,78.6673,418.94,178.62,82.4721,182.632,285.733,45.5941
4560,0,206.221,-100.02,1011.04,180.373,141.883,1000.74,426.995,-34.7683,997.194,375.345,177.611,994.482,242.169,-159.703,697.794,266.06,-147.039,576.533,294.598,-171.832,447.345,371.803,-159.896,82.5188,440.785,-82.9585,74.6943,204.996,-202.426,46.3424,224.885,221.997,831.676,257.022,227.587,561.357,293.468,252.262,276.651,355.778,252.387,78.7114,419.104,178.51,82.7888,182.565,285.729,45.6051
4561,0,205.838,-99.9592,1011.05,180.055,141.94,1000.69,426.739,-34.6277,997.088,374.97,177.757,994.41,241.858,-159.671,697.759,265.842,-146.967,576.599,294.349,-171.794,447.335,371.695,-159.945,82.4945,440.785,-82.9614,74.7077,204.963,-202.409,46.313,224.486,222.077,831.603,256.715,227.632,561.24,293.317,252.27,276.632,355.748,252.374,78.7029,418.945,178.554,82.5738,182.554,285.719,45.4953
4562,0,205.532,-99.9016,1011.05,179.707,142.032,1000.69,426.504,-34.5065,997.023,374.652,177.833,994.294,241.625,-159.612,697.69,265.595,-146.923,576.432,294.212,-171.782,447.302,371.771,-159.94,82.4437,440.79,-82.9818,74.6751,205.005,-202.416,46.2755,222.767,222.725,832.711,256.498,227.678,561.076,293.176,252.236,276.563,355.803,252.338,78.6314,419.045,178.594,82.6484,182.601,285.72,45.4542
4563,0,205.265,-99.7649,1011.06,179.426,142.151,1000.66,426.236,-34.4196,996.846,374.357,177.964,994.092,241.355,-159.55,697.628,265.463,-146.852,576.374,294.103,-171.734,447.232,371.856,-159.882,82.4431,440.811,-82.9763,74.5824,204.997,-202.426,46.1712,222.499,222.894,832.651,256.225,227.701,560.941,292.681,252.295,276.106,355.84,252.342,78.5136,419.169,178.565,82.6242,182.605,285.733,45.3943
4564,0,204.97,-99.5922,1011.15,179.07,142.329,1000.79,425.983,-34.3356,996.839,374.108,178.067,994.077,241.087,-159.466,697.631,265.307,-146.761,576.333,294.02,-171.704,447.251,371.943,-159.865,82.5004,440.856,-82.9945,74.5741,205.072,-202.428,46.1873,222.133,223.064,832.817,255.469,228.064,561.635,292.605,252.308,276.118,355.915,252.351,78.522,419.222,178.631,82.6969,182.609,285.698,45.3634
4565,0,204.596,-99.398,1011.22,178.779,142.446,1000.79,425.551,-34.2315,996.907,373.826,178.131,994.121,240.846,-159.371,697.662,265.136,-146.705,576.391,293.878,-171.642,447.28,371.844,-159.858,82.4874,440.873,-82.9817,74.6738,205.076,-202.454,46.219,221.902,223.136,832.752,256.428,228.087,560.349,292.511,252.334,276.179,355.894,252.341,78.6024,419.256,178.605,82.7001,182.645,285.711,45.4083
4566,0,204.197,-99.1604,1011.25,178.404,142.6,1000.82,425.139,-34.1231,996.909,373.486,178.289,994.16,240.577,-159.268,697.636,264.868,-146.658,576.219,293.691,-171.573,447.273,371.847,-159.892,82.4669,440.829,-82.9522,74.6702,205.057,-202.457,46.2071,221.587,223.249,832.665,256.341,228.155,560.201,292.501,252.328,276.037,355.867,252.374,78.5743,419.225,178.594,82.6178,182.622,285.735,45.3935
4567,0,203.786,-98.9525,1011.23,177.976,142.704,1000.88,424.834,-33.9984,997.043,372.893,178.396,994.332,240.398,-159.158,697.595,264.653,-146.525,576.202,293.539,-171.498,447.253,371.821,-159.872,82.4128,440.845,-82.9796,74.6791,205.012,-202.408,46.2839,222.777,222.762,831.414,255.059,228.263,561.523,292.409,252.391,276.062,355.846,252.353,78.6132,419.154,178.61,82.5979,182.587,285.722,45.4329
4568,0,203.424,-98.7896,1011.18,177.64,142.816,1000.92,424.463,-33.8487,997.048,372.587,178.526,994.38,240.169,-158.995,697.529,264.475,-146.414,576.161,293.384,-171.386,447.239,371.799,-159.871,82.4041,440.786,-82.9149,74.6785,205.042,-202.41,46.2551,221.095,223.439,832.501,256.119,228.294,560.096,292.348,252.466,276.009,355.845,252.367,78.6103,419.039,178.649,82.4914,182.582,285.732,45.4685
4569,0,203.083,-98.6677,1011.06,177.275,142.884,1000.91,424.135,-33.6974,997.041,372.419,178.657,994.346,239.984,-158.838,697.485,264.25,-146.275,575.94,293.217,-171.267,447.188,371.766,-159.845,82.3777,440.797,-82.9166,74.6595,205.027,-202.414,46.2269,220.798,223.561,832.51,255.237,228.142,560.854,292.225,252.514,275.948,355.836,252.35,78.5989,419.221,178.576,82.6854,182.541,285.719,45.4441
4570,0,202.736,-98.5582,1010.98,177.026,143.016,1000.9,423.779,-33.5484,997.057,371.967,178.802,994.437,239.725,-158.702,697.402,264.067,-146.176,575.994,293.028,-171.182,447.187,371.848,-159.836,82.4795,440.773,-82.9302,74.6149,205.028,-202.399,46.2149,220.587,223.681,832.381,255.773,228.481,559.93,292.116,252.577,275.857,355.75,252.34,78.5623,419.218,178.574,82.836,182.585,285.664,45.3065
4571,0,202.409,-98.4301,1010.95,176.774,143.102,1000.79,418.118,-32.0415,990.239,371.631,178.972,994.594,239.406,-158.584,697.393,263.879,-146.102,576.104,292.876,-171.13,447.199,371.844,-159.909,82.4968,440.787,-82.9883,74.631,204.992,-202.416,46.193,221.755,223.275,831.181,255.448,228.626,559.988,291.893,252.653,276.053,355.687,252.34,78.586,419.009,178.587,82.702,182.58,285.709,45.313
4572,0,202.104,-98.2985,1010.96,176.521,143.215,1000.84,423.221,-33.2816,997.19,371.401,179.107,994.773,239.083,-158.472,697.449,263.643,-146.001,576.147,292.73,-171.058,447.271,371.795,-159.887,82.5245,440.786,-82.9775,74.7079,204.993,-202.428,46.2244,220.111,223.949,832.412,253.822,228.847,561.664,291.648,252.641,275.738,355.771,252.354,78.6432,419.083,178.614,82.7855,182.606,285.754,45.3985
4573,0,201.798,-98.1092,1011.02,176.267,143.364,1000.95,423,-33.1524,997.256,371.295,179.222,994.901,238.86,-158.376,697.455,263.459,-145.914,576.192,292.642,-171.009,447.307,371.789,-159.9,82.5668,440.804,-82.95,74.808,205.054,-202.48,46.2264,221.378,223.514,831.281,255.011,228.807,560.085,291.583,252.772,275.974,355.873,252.345,78.6718,419.167,178.626,82.7885,182.631,285.656,45.4102
4574,0,201.523,-97.8994,1011,176.015,143.528,1000.92,422.758,-33.0081,997.223,371.148,179.374,994.861,238.627,-158.254,697.43,263.284,-145.778,576.148,292.521,-170.959,447.209,371.784,-159.864,82.4316,440.81,-82.9482,74.7778,205.062,-202.443,46.2262,221.091,223.654,831.284,254.219,228.62,560.823,291.733,252.726,275.871,355.934,252.33,78.6232,419.235,178.656,82.5823,182.614,285.636,45.3641
4575,0,201.178,-97.6282,1010.94,175.732,143.755,1000.9,422.436,-32.8508,997.245,370.904,179.567,994.838,238.347,-158.117,697.333,263.124,-145.692,576.133,292.362,-170.84,447.185,371.847,-159.835,82.4045,440.853,-82.9358,74.6875,205.075,-202.449,46.1502,219.382,224.381,832.371,253.544,229.05,561.415,291.35,252.913,275.752,355.958,252.358,78.542,419.244,178.717,82.4772,182.634,285.666,45.3127
4576,0,200.792,-97.4088,1010.89,175.463,143.965,1000.85,416.597,-31.3125,990.111,370.363,179.68,994.873,238.099,-157.987,697.292,262.941,-145.617,576.107,292.166,-170.743,447.157,371.817,-159.818,82.4591,440.802,-82.9213,74.6626,204.995,-202.421,46.1188,220.535,224,831.188,254.598,229.118,559.866,292.188,252.719,275.923,355.9,252.392,78.464,419.453,178.693,82.593,182.555,285.744,45.3441
4577,0,200.485,-97.1682,1010.86,175.152,144.163,1000.87,416.35,-31.1328,990.297,370.038,179.844,994.904,237.94,-157.817,697.295,262.737,-145.444,576.1,292.02,-170.63,447.203,371.826,-159.79,82.5306,440.72,-82.8749,74.7018,205.009,-202.413,46.1611,220.289,224.139,831.083,253.324,229.257,561.242,291.628,252.912,275.789,355.85,252.4,78.4937,419.242,178.672,82.5835,182.596,285.745,45.3438
4578,0,200.165,-96.9921,1010.87,174.836,144.32,1000.95,416.159,-30.9739,990.525,369.742,180.002,994.947,237.75,-157.699,697.251,262.613,-145.358,576.101,291.88,-170.571,447.165,371.81,-159.835,82.5099,440.735,-82.8594,74.8184,205.012,-202.414,46.1789,220.048,224.25,831.067,254.386,229.286,559.767,291.537,252.959,275.792,355.774,252.379,78.514,419.281,178.649,82.7688,182.573,285.707,45.3295
4579,0,199.888,-96.8526,1010.76,174.555,144.481,1001.06,421.258,-32.2728,997.472,369.654,180.139,994.957,237.588,-157.565,697.221,262.455,-145.161,576.085,291.759,-170.482,447.171,371.776,-159.777,82.3997,440.748,-82.8761,74.7994,204.999,-202.439,46.1593,218.42,225,832.281,254.283,229.408,559.78,291.503,252.993,275.871,355.757,252.344,78.587,419.128,178.692,82.719,182.582,285.712,45.3087
4580,0,199.566,-96.695,1010.77,174.339,144.605,1001.04,415.07,-30.9138,990.181,369.383,180.313,995.102,237.395,-157.421,697.182,262.271,-145.045,576.011,291.618,-170.392,447.236,371.728,-159.785,82.4312,440.748,-82.9288,74.7776,205.033,-202.401,46.2446,218.298,225.146,832.23,254.158,229.511,559.78,291.436,253.024,275.9,355.812,252.362,78.6447,419.128,178.628,82.7989,182.569,285.716,45.3651
4581,0,199.24,-96.5184,1010.78,174.105,144.792,1001.03,414.667,-30.7469,990.15,369.124,180.546,995.271,237.191,-157.26,697.206,262.018,-144.929,575.941,291.425,-170.266,447.317,371.692,-159.826,82.5599,440.668,-82.8956,74.8252,204.988,-202.425,46.2503,219.444,224.807,831.15,253.915,229.687,559.83,291.703,253.064,276.096,355.729,252.367,78.7437,418.967,178.66,82.8328,182.548,285.72,45.3436
4582,0,198.831,-96.2909,1010.77,173.88,144.972,1001.02,414.67,-30.4064,990.556,368.809,180.728,995.4,236.939,-157.124,697.234,261.863,-144.834,576.084,291.223,-170.189,447.361,371.631,-159.847,82.6808,440.61,-82.8559,74.9066,204.913,-202.398,46.3011,217.881,225.501,832.147,253.767,229.786,559.679,291.544,253.135,276.094,355.633,252.382,78.7588,419.161,178.591,83.1069,182.526,285.792,45.4344
4583,0,198.536,-96.0671,1010.75,173.647,145.185,1001.1,414.458,-30.3368,990.676,368.669,180.882,995.529,236.757,-156.959,697.265,261.725,-144.692,576.033,291.122,-170.123,447.419,371.604,-159.832,82.7037,440.555,-82.8071,74.9958,204.944,-202.437,46.276,219.05,225.109,831.08,253.565,229.921,559.716,291.44,253.154,276.081,355.629,252.377,78.7776,419.02,178.637,83.0716,182.511,285.754,45.3796
4584,0,198.238,-95.8459,1010.64,173.435,145.35,1000.99,414.315,-30.1757,990.746,368.508,181.029,995.56,236.598,-156.826,697.213,261.609,-144.593,576.029,291.047,-170.031,447.384,371.761,-159.887,82.7495,440.658,-82.8612,74.9157,204.989,-202.439,46.2197,217.451,225.796,832.137,253.499,229.98,559.599,291.392,253.186,275.938,355.705,252.356,78.6882,419.216,178.594,83.1355,182.562,285.716,45.3037
4585,0,197.98,-95.6364,1010.56,173.177,145.574,1001.04,413.871,-30.0771,990.529,368.37,181.13,995.584,236.416,-156.679,697.121,261.481,-144.436,575.879,291.015,-169.966,447.347,371.773,-159.818,82.5552,440.742,-82.9009,74.8291,205.002,-202.421,46.1896,217.311,225.945,832.102,253.422,230.107,559.602,291.391,253.216,275.848,355.81,252.367,78.6349,419.243,178.693,82.9631,182.558,285.7,45.1928
4586,0,197.633,-95.4118,1010.54,172.918,145.747,1001.06,413.369,-30.0001,990.223,368.185,181.275,995.6,236.202,-156.508,697.083,261.31,-144.331,575.693,290.933,-169.859,447.299,371.729,-159.792,82.4366,440.758,-82.8802,74.7842,205.045,-202.451,46.1078,217.119,226.112,832.129,253.409,230.215,559.613,291.423,253.26,275.758,355.894,252.375,78.5764,419.342,178.69,82.8047,182.556,285.703,45.1421
4587,0,197.323,-95.2098,1010.48,172.632,145.911,1001.07,418.217,-30.8461,996.826,367.595,181.32,995.7,236.051,-156.306,697.07,261.142,-144.135,575.542,290.834,-169.737,447.271,371.721,-159.757,82.4174,440.708,-82.8746,74.7571,205.027,-202.411,46.1083,218.283,225.786,831.003,252.141,230.452,560.984,291.408,253.317,275.691,355.897,252.373,78.5139,419.381,178.708,82.7317,182.561,285.681,45.0859
4588,0,197.016,-95.0356,1010.43,172.371,146.045,1001.08,418.804,-31.0146,998.029,367.249,181.466,995.736,235.871,-156.159,696.997,261.041,-143.996,575.631,290.724,-169.648,447.251,371.789,-159.787,82.4475,440.776,-82.8847,74.7597,205.057,-202.429,46.0543,218.034,225.909,830.96,252.099,230.559,560.964,291.412,253.387,275.595,355.864,252.347,78.4531,419.357,178.741,82.713,182.6,285.645,45.0466
4589,0,196.755,-94.9119,1010.4,172.059,146.196,1001.18,418.516,-30.8289,998.127,367.133,181.682,995.748,235.73,-156.012,697.046,260.915,-143.883,575.661,290.632,-169.566,447.301,371.808,-159.718,82.5449,440.747,-82.8341,74.8798,205.053,-202.439,46.0822,217.813,226.011,830.977,252.04,230.691,561.034,290.962,253.562,275.396,355.894,252.362,78.5206,419.401,178.712,82.86,182.563,285.728,45.1138
4590,0,196.505,-94.7835,1010.36,171.828,146.288,1001.18,412.746,-29.1159,991.203,366.672,181.875,995.882,235.568,-155.884,697.103,260.759,-143.803,575.727,290.51,-169.479,447.39,371.759,-159.758,82.5569,440.724,-82.8678,74.9051,205.016,-202.436,46.1367,217.621,226.139,830.954,253.116,230.756,559.601,291.262,253.593,275.763,355.803,252.371,78.5946,419.277,178.732,82.9545,182.585,285.736,45.1011
4591,0,196.222,-94.6294,1010.35,171.464,146.448,1001.26,412.579,-28.8876,991.461,366.377,182.083,996.068,235.342,-155.751,697.079,260.625,-143.712,575.845,290.397,-169.366,447.444,371.688,-159.757,82.6246,440.569,-82.7906,74.9575,204.951,-202.394,46.1289,216.08,226.837,831.97,251.827,230.939,561.001,291.107,253.676,275.754,355.663,252.373,78.666,419.139,178.687,83.0969,182.515,285.75,45.0687
4592,0,195.919,-94.4942,1010.4,171.149,146.55,1001.28,412.302,-28.683,991.688,366.128,182.323,996.33,235.148,-155.661,697.15,260.447,-143.603,575.948,290.294,-169.292,447.524,371.556,-159.808,82.6513,440.538,-82.8371,74.9864,204.919,-202.451,46.1698,215.85,226.944,832.014,252.89,230.998,559.559,290.962,253.735,275.836,355.585,252.38,78.7225,419.111,178.643,83.1102,182.396,285.792,45.1412
4593,0,195.632,-94.3684,1010.51,170.959,146.586,1001.29,411.803,-28.5882,991.656,365.926,182.461,996.607,235.014,-155.58,697.254,260.342,-143.497,576.03,290.228,-169.238,447.616,371.491,-159.816,82.7384,440.535,-82.8008,75.0961,204.872,-202.422,46.3164,215.643,227.057,832.162,251.771,230.962,560.849,290.918,253.775,275.914,355.632,252.408,78.846,418.98,178.712,83.0871,182.425,285.767,45.2183
4594,0,195.407,-94.2338,1010.53,170.719,146.654,1001.28,411.594,-28.4364,991.685,365.726,182.562,996.695,234.955,-155.487,697.212,260.345,-143.414,576.072,290.215,-169.153,447.635,371.543,-159.772,82.8253,440.572,-82.8349,75.0816,204.906,-202.408,46.3073,215.503,227.124,832.096,252.591,231.134,559.733,290.882,253.792,275.88,355.642,252.401,78.8177,419.09,178.714,83.2613,182.451,285.727,45.1194
4595,0,195.264,-94.1189,1010.47,170.547,146.715,1001.23,411.675,-28.3141,991.914,365.544,182.682,996.719,234.929,-155.391,697.128,260.449,-143.325,576.033,290.302,-169.121,447.568,371.635,-159.759,82.6941,440.569,-82.8017,75.0593,204.994,-202.45,46.1598,215.315,227.16,832.03,252.57,231.14,559.564,290.901,253.79,275.749,355.67,252.337,78.6972,419.161,178.741,83.2395,182.501,285.744,45.0522
4596,0,195.153,-94.0362,1010.35,170.291,146.813,1001.25,411.46,-28.2338,991.8,365.322,182.73,996.682,234.934,-155.308,697.022,260.469,-143.217,575.832,290.345,-169.051,447.495,371.756,-159.739,82.5906,440.7,-82.8419,74.9698,205.046,-202.446,46.1075,215.128,227.196,831.933,252.416,231.238,559.577,290.928,253.805,275.625,355.742,252.338,78.5822,419.328,178.697,83.0992,182.606,285.724,44.9297
