Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
97,0,8.33049,,-14.9152,-6.64684,-31.329,14.7694,,-17.0188,-6.57046,29.8006,3.51302,7.18031,2.81376,2.20158,-12.8465,-10.1303,-169.497,79.5416,172.564,9.21669,915.148,-25.8891
98,0,8.36971,,-14.9099,-6.63893,-31.3079,14.8442,,-16.9715,-6.49586,30.209,3.51489,7.23646,2.92656,2.22207,-12.8074,-10.0306,-169.302,79.5817,172.27,9.19893,915.338,-25.7435
99,0,8.36412,,-14.9114,-6.62704,-31.2942,14.8566,,-16.9709,-6.45221,30.1933,3.5266,7.27533,2.9401,2.20335,-12.7732,-10.0245,-169.277,79.6437,172.238,9.2103,915.242,-25.5983
100,0,8.36407,,-14.9174,-6.59264,-31.3005,14.803,,-17.0116,-6.46465,29.693,3.52816,7.30244,2.88765,2.17463,-12.7677,-10.0741,-169.314,79.7108,172.325,9.25014,915.06,-25.5015
101,0,8.36966,,-14.9129,-6.58721,-31.2782,14.8864,,-16.9318,-6.3812,30.1394,3.54926,7.36415,2.95097,2.17682,-12.733,-10.0224,-169.159,79.7588,172.117,9.42492,915.176,-25.3469
102,0,8.34204,,-14.9213,-6.56256,-31.2749,14.8455,,-16.9691,-6.38627,29.5915,3.56604,7.39336,2.89692,2.13751,-12.7203,-10.0747,-169.215,79.8286,172.225,9.55127,914.985,-25.2271
103,0,8.34992,,-14.9202,-6.61478,-31.227,14.9711,,-16.9454,-6.37795,29.1227,3.64137,7.46924,2.98726,2.17936,-12.716,-10.0032,-168.792,79.8201,171.76,9.96781,915.073,-24.7376
104,0,8.35862,,-14.9292,-6.5707,-31.2253,14.9842,,-16.8647,-6.2822,29.6343,3.64862,7.51509,3.03546,2.17795,-12.674,-9.95462,-168.623,79.9224,171.518,9.65092,915.243,-24.9459
105,0,8.42234,,-14.9309,-6.56212,-31.2493,14.8849,,-16.9373,-6.31377,29.143,3.6527,7.52641,3.01665,2.25065,-12.7154,-9.96884,-168.399,79.9052,171.35,9.66544,915.117,-24.5256
106,0,8.41593,,-14.9446,-6.57721,-31.2367,14.873,,-16.9313,-6.28536,29.167,3.70017,7.55927,3.04352,2.29769,-12.7249,-9.94784,-168.149,79.929,171.085,9.71862,915.097,-24.4319
107,0,8.37059,,-14.9248,-6.57715,-31.216,14.8596,,-16.8915,-6.20899,29.0999,3.72491,7.64191,3.07176,2.26774,-12.6977,-9.92945,-168.108,80.0356,171.002,9.65861,915.161,-24.5154
108,0,8.33969,,-14.906,-6.59982,-31.1793,14.8829,,-16.8053,-6.10456,29.6353,3.7342,7.7148,3.16141,2.27354,-12.6662,-9.84703,-168.03,80.0881,170.84,9.58647,915.39,-24.3592
109,0,8.32803,,-14.9026,-6.57934,-31.1792,14.8358,,-16.8643,-6.12362,29.0331,3.74103,7.75566,3.11713,2.23949,-12.6613,-9.88826,-168.03,80.1452,170.882,9.53556,915.316,-24.285
