Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
97,0,-10.3044,,-10.2933,-0.423453,-47.9599,8.35149,,-26.9277,23.7647,59.6907,-6.96524,9.9938,7.07502,-17.6075,-35.0269,-9.59972,110.09,73.0735,-111.335,-746.07,880.885,-398.021
98,0,-10.3078,,-10.2818,-0.442466,-47.958,8.27506,,-26.9352,23.7758,59.6929,-6.9674,10.0076,7.0563,-17.5781,-35.0378,-9.60108,110.119,73.0651,-111.344,-746.126,880.791,-397.951
99,0,-10.3461,,-10.2957,-0.424103,-47.9617,8.26453,,-26.9415,23.7782,59.6925,-6.9412,10.0038,7.07535,-17.5546,-35.0618,-9.56579,110.099,73.0806,-111.343,-746.198,880.696,-397.918
100,0,-10.3347,,-10.2932,-0.428788,-47.9633,8.25318,,-26.9403,23.7767,59.6898,-6.92948,10.0091,7.07391,-17.5297,-35.0798,-9.56063,110.147,73.092,-111.384,-746.155,880.804,-397.873
101,0,-10.3217,,-10.2866,-0.449715,-47.9679,8.23826,,-26.9334,23.7867,59.6901,-6.89561,10.0066,7.04835,-17.4908,-35.0793,-9.59383,110.29,73.1169,-111.495,-746.072,880.862,-397.805
102,0,-10.2993,,-10.267,-0.486316,-47.9696,8.24332,,-26.9183,23.7913,59.6884,-6.85771,10.0044,7.02066,-17.4669,-35.0847,-9.63156,110.409,73.1584,-111.585,-746.106,880.939,-397.789
103,0,-10.1739,,-10.1732,-0.62456,-47.9619,8.21323,,-26.8815,23.768,59.667,-6.84412,10.0599,6.84635,-17.5229,-35.074,-9.81992,110.597,73.1824,-111.602,-746.089,881.178,-397.869
104,0,-10.2875,,-10.2192,-0.557094,-47.9723,8.23905,,-26.9085,23.7864,59.6772,-6.82384,10.0056,7.00404,-17.43,-35.1203,-9.65928,110.641,73.2016,-111.797,-746.441,880.926,-397.746
105,0,-10.2874,,-10.2307,-0.543043,-47.9822,8.23174,,-26.9106,23.7946,59.678,-6.79791,9.99829,7.0163,-17.3932,-35.1375,-9.64091,110.661,73.2207,-111.823,-746.36,880.949,-397.671
106,0,-10.2831,,-10.2439,-0.52604,-47.9928,8.25157,,-26.8962,23.7955,59.6767,-6.76905,9.98837,7.03293,-17.3614,-35.1573,-9.62302,110.724,73.2547,-111.895,-746.365,881.007,-397.622
